fid,COD_SEC,Código_es,nombre_est,Latitud,Longitud
"345","04032","203",Goya,40.424804279999996,-3.675726208000000
"345","04032","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"345","04032","409",Lista,40.429444689999997,-3.675300492000000
"345","04032","613",O´Donnell,40.422323749999997,-3.668878924000000
"346","04033","203",Goya,40.424804279999996,-3.675726208000000
"346","04033","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"346","04033","409",Lista,40.429444689999997,-3.675300492000000
"346","04033","613",O´Donnell,40.422323749999997,-3.668878924000000
"347","04034","203",Goya,40.424804279999996,-3.675726208000000
"347","04034","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"347","04034","409",Lista,40.429444689999997,-3.675300492000000
"348","04035","203",Goya,40.424804279999996,-3.675726208000000
"348","04035","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"348","04035","409",Lista,40.429444689999997,-3.675300492000000
"348","04035","613",O´Donnell,40.422323749999997,-3.668878924000000
"349","04036","203",Goya,40.424804279999996,-3.675726208000000
"349","04036","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"349","04036","613",O´Donnell,40.422323749999997,-3.668878924000000
"350","04037","203",Goya,40.424804279999996,-3.675726208000000
"350","04037","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"350","04037","613",O´Donnell,40.422323749999997,-3.668878924000000
"351","04038","203",Goya,40.424804279999996,-3.675726208000000
"351","04038","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"351","04038","613",O´Donnell,40.422323749999997,-3.668878924000000
"352","04039","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000
"352","04039","203",Goya,40.424804279999996,-3.675726208000000
"352","04039","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"352","04039","613",O´Donnell,40.422323749999997,-3.668878924000000
"353","04040","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000
"353","04040","203",Goya,40.424804279999996,-3.675726208000000
"353","04040","613",O´Donnell,40.422323749999997,-3.668878924000000
"354","04041","203",Goya,40.424804279999996,-3.675726208000000
"354","04041","613",O´Donnell,40.422323749999997,-3.668878924000000
"355","04042","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000
"355","04042","203",Goya,40.424804279999996,-3.675726208000000
"355","04042","913",Ibiza,40.418392799999999,-3.678395137000000
"355","04042","613",O´Donnell,40.422323749999997,-3.668878924000000
"356","04043","613",O´Donnell,40.422323749999997,-3.668878924000000
"357","04044","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"357","04044","613",O´Donnell,40.422323749999997,-3.668878924000000
"358","04045","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"358","04045","613",O´Donnell,40.422323749999997,-3.668878924000000
"359","04046","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"359","04046","613",O´Donnell,40.422323749999997,-3.668878924000000
"360","04047","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"360","04047","613",O´Donnell,40.422323749999997,-3.668878924000000
"361","04048","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"361","04048","613",O´Donnell,40.422323749999997,-3.668878924000000
"362","04049","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"362","04049","613",O´Donnell,40.422323749999997,-3.668878924000000
"363","04050","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"363","04050","613",O´Donnell,40.422323749999997,-3.668878924000000
"364","04051","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"364","04051","613",O´Donnell,40.422323749999997,-3.668878924000000
"365","04052","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"365","04052","613",O´Donnell,40.422323749999997,-3.668878924000000
"366","04053","201",Ventas,40.431135439999998,-3.663372586000000
"367","04054","507",El Carmen,40.431850249999997,-3.657472663000000
"367","04054","201",Ventas,40.431135439999998,-3.663372586000000
"368","04055","507",El Carmen,40.431850249999997,-3.657472663000000
"368","04055","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"368","04055","201",Ventas,40.431135439999998,-3.663372586000000
"369","04056","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"369","04056","201",Ventas,40.431135439999998,-3.663372586000000
"370","04057","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"370","04057","201",Ventas,40.431135439999998,-3.663372586000000
"370","04057","613",O´Donnell,40.422323749999997,-3.668878924000000
"371","04058","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"371","04058","201",Ventas,40.431135439999998,-3.663372586000000
"372","04060","507",El Carmen,40.431850249999997,-3.657472663000000
"372","04060","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"372","04060","201",Ventas,40.431135439999998,-3.663372586000000
"373","04061","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"373","04061","201",Ventas,40.431135439999998,-3.663372586000000
"374","04062","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"374","04062","409",Lista,40.429444689999997,-3.675300492000000
"374","04062","201",Ventas,40.431135439999998,-3.663372586000000
"375","04063","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"375","04063","409",Lista,40.429444689999997,-3.675300492000000
"375","04063","201",Ventas,40.431135439999998,-3.663372586000000
"376","04064","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"376","04064","201",Ventas,40.431135439999998,-3.663372586000000
"377","04065","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"377","04065","409",Lista,40.429444689999997,-3.675300492000000
"377","04065","201",Ventas,40.431135439999998,-3.663372586000000
"377","04065","410",Diego de León,40.434526320000003,-3.674886071000000
"378","04067","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"378","04067","409",Lista,40.429444689999997,-3.675300492000000
"378","04067","410",Diego de León,40.434526320000003,-3.674886071000000
"379","04068","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"379","04068","409",Lista,40.429444689999997,-3.675300492000000
"379","04068","201",Ventas,40.431135439999998,-3.663372586000000
"379","04068","410",Diego de León,40.434526320000003,-3.674886071000000
"380","04069","201",Ventas,40.431135439999998,-3.663372586000000
"380","04069","410",Diego de León,40.434526320000003,-3.674886071000000
"381","04070","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"381","04070","201",Ventas,40.431135439999998,-3.663372586000000
"382","04071","507",El Carmen,40.431850249999997,-3.657472663000000
"382","04071","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"382","04071","201",Ventas,40.431135439999998,-3.663372586000000
"383","04072","507",El Carmen,40.431850249999997,-3.657472663000000
"383","04072","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"383","04072","201",Ventas,40.431135439999998,-3.663372586000000
"384","04073","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"384","04073","201",Ventas,40.431135439999998,-3.663372586000000
"385","04074","507",El Carmen,40.431850249999997,-3.657472663000000
"385","04074","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"385","04074","201",Ventas,40.431135439999998,-3.663372586000000
"386","04075","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"387","04076","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"388","04077","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"389","04078","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"390","04079","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"391","04080","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"392","04081","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"393","04082","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"394","04083","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"395","04084","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"396","04085","709",Cartagena,40.439282429999999,-3.672135396000000
"396","04085","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"397","04086","709",Cartagena,40.439282429999999,-3.672135396000000
"397","04086","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"397","04086","411",Avenida de América,40.437530099999996,-3.677390446000000
"397","04086","410",Diego de León,40.434526320000003,-3.674886071000000
"398","04087","709",Cartagena,40.439282429999999,-3.672135396000000
"398","04087","409",Lista,40.429444689999997,-3.675300492000000
"398","04087","410",Diego de León,40.434526320000003,-3.674886071000000
"399","04088","709",Cartagena,40.439282429999999,-3.672135396000000
"399","04088","409",Lista,40.429444689999997,-3.675300492000000
"399","04088","411",Avenida de América,40.437530099999996,-3.677390446000000
"399","04088","410",Diego de León,40.434526320000003,-3.674886071000000
"400","04089","709",Cartagena,40.439282429999999,-3.672135396000000
"400","04089","411",Avenida de América,40.437530099999996,-3.677390446000000
"400","04089","410",Diego de León,40.434526320000003,-3.674886071000000
"401","04090","709",Cartagena,40.439282429999999,-3.672135396000000
"401","04090","411",Avenida de América,40.437530099999996,-3.677390446000000
"401","04090","410",Diego de León,40.434526320000003,-3.674886071000000
"402","04091","709",Cartagena,40.439282429999999,-3.672135396000000
"402","04091","411",Avenida de América,40.437530099999996,-3.677390446000000
"402","04091","410",Diego de León,40.434526320000003,-3.674886071000000
"403","04092","709",Cartagena,40.439282429999999,-3.672135396000000
"403","04092","411",Avenida de América,40.437530099999996,-3.677390446000000
"403","04092","410",Diego de León,40.434526320000003,-3.674886071000000
"404","04093","709",Cartagena,40.439282429999999,-3.672135396000000
"404","04093","411",Avenida de América,40.437530099999996,-3.677390446000000
"404","04093","410",Diego de León,40.434526320000003,-3.674886071000000
"405","04094","709",Cartagena,40.439282429999999,-3.672135396000000
"405","04094","411",Avenida de América,40.437530099999996,-3.677390446000000
"405","04094","410",Diego de León,40.434526320000003,-3.674886071000000
"406","04096","709",Cartagena,40.439282429999999,-3.672135396000000
"406","04096","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"406","04096","411",Avenida de América,40.437530099999996,-3.677390446000000
"406","04096","410",Diego de León,40.434526320000003,-3.674886071000000
"407","04097","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"407","04097","411",Avenida de América,40.437530099999996,-3.677390446000000
"407","04097","410",Diego de León,40.434526320000003,-3.674886071000000
"408","04098","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"408","04098","409",Lista,40.429444689999997,-3.675300492000000
"408","04098","411",Avenida de América,40.437530099999996,-3.677390446000000
"408","04098","410",Diego de León,40.434526320000003,-3.674886071000000
"409","04099","709",Cartagena,40.439282429999999,-3.672135396000000
"409","04099","409",Lista,40.429444689999997,-3.675300492000000
"409","04099","411",Avenida de América,40.437530099999996,-3.677390446000000
"409","04099","410",Diego de León,40.434526320000003,-3.674886071000000
"410","04100","409",Lista,40.429444689999997,-3.675300492000000
"410","04100","411",Avenida de América,40.437530099999996,-3.677390446000000
"410","04100","410",Diego de León,40.434526320000003,-3.674886071000000
"411","04101","409",Lista,40.429444689999997,-3.675300492000000
"411","04101","411",Avenida de América,40.437530099999996,-3.677390446000000
"411","04101","410",Diego de León,40.434526320000003,-3.674886071000000
"412","04102","409",Lista,40.429444689999997,-3.675300492000000
"412","04102","410",Diego de León,40.434526320000003,-3.674886071000000
"413","04103","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"413","04103","409",Lista,40.429444689999997,-3.675300492000000
"413","04103","410",Diego de León,40.434526320000003,-3.674886071000000
"414","04104","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"414","04104","409",Lista,40.429444689999997,-3.675300492000000
"414","04104","410",Diego de León,40.434526320000003,-3.674886071000000
"415","04105","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"415","04105","409",Lista,40.429444689999997,-3.675300492000000
"416","04106","203",Goya,40.424804279999996,-3.675726208000000
"416","04106","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"416","04106","409",Lista,40.429444689999997,-3.675300492000000
"417","04107","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"417","04107","409",Lista,40.429444689999997,-3.675300492000000
"417","04107","410",Diego de León,40.434526320000003,-3.674886071000000
"418","04108","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"418","04108","409",Lista,40.429444689999997,-3.675300492000000
"418","04108","410",Diego de León,40.434526320000003,-3.674886071000000
"419","04109","203",Goya,40.424804279999996,-3.675726208000000
"419","04109","202",Manuel Becerra,40.427890179999999,-3.669195877000000
"419","04109","409",Lista,40.429444689999997,-3.675300492000000
"420","04110","203",Goya,40.424804279999996,-3.675726208000000
"420","04110","409",Lista,40.429444689999997,-3.675300492000000
"421","04111","203",Goya,40.424804279999996,-3.675726208000000
"421","04111","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"421","04111","409",Lista,40.429444689999997,-3.675300492000000
"421","04111","407",Velázquez,40.425156629999996,-3.682876424000000
"421","04111","410",Diego de León,40.434526320000003,-3.674886071000000
"422","04112","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"422","04112","409",Lista,40.429444689999997,-3.675300492000000
"422","04112","411",Avenida de América,40.437530099999996,-3.677390446000000
"422","04112","410",Diego de León,40.434526320000003,-3.674886071000000
"423","04113","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"423","04113","409",Lista,40.429444689999997,-3.675300492000000
"423","04113","411",Avenida de América,40.437530099999996,-3.677390446000000
"423","04113","410",Diego de León,40.434526320000003,-3.674886071000000
"424","04114","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"424","04114","409",Lista,40.429444689999997,-3.675300492000000
"424","04114","407",Velázquez,40.425156629999996,-3.682876424000000
"424","04114","406",Serrano,40.425356440000002,-3.686667785000000
"425","04115","511",Rubén Darío,40.432973500000003,-3.691299317000000
"425","04115","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"425","04115","409",Lista,40.429444689999997,-3.675300492000000
"425","04115","407",Velázquez,40.425156629999996,-3.682876424000000
"425","04115","410",Diego de León,40.434526320000003,-3.674886071000000
"425","04115","406",Serrano,40.425356440000002,-3.686667785000000
"426","04116","511",Rubén Darío,40.432973500000003,-3.691299317000000
"426","04116","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"427","04117","405",Colón,40.425428590000003,-3.690991396000000
"427","04117","511",Rubén Darío,40.432973500000003,-3.691299317000000
"427","04117","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"427","04117","407",Velázquez,40.425156629999996,-3.682876424000000
"427","04117","406",Serrano,40.425356440000002,-3.686667785000000
"428","04118","711",Gregorio Marañón,40.438031289999998,-3.691247924000000
"428","04118","511",Rubén Darío,40.432973500000003,-3.691299317000000
"428","04118","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"429","04119","511",Rubén Darío,40.432973500000003,-3.691299317000000
"429","04119","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"430","04120","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"430","04120","411",Avenida de América,40.437530099999996,-3.677390446000000
"430","04120","410",Diego de León,40.434526320000003,-3.674886071000000
"431","04121","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"431","04121","411",Avenida de América,40.437530099999996,-3.677390446000000
"431","04121","410",Diego de León,40.434526320000003,-3.674886071000000
"432","04123","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"432","04123","411",Avenida de América,40.437530099999996,-3.677390446000000
"432","04123","410",Diego de León,40.434526320000003,-3.674886071000000
"433","04124","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"433","04124","411",Avenida de América,40.437530099999996,-3.677390446000000
"433","04124","410",Diego de León,40.434526320000003,-3.674886071000000
"434","04126","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"434","04126","411",Avenida de América,40.437530099999996,-3.677390446000000
"435","04127","711",Gregorio Marañón,40.438031289999998,-3.691247924000000
"435","04127","511",Rubén Darío,40.432973500000003,-3.691299317000000
"435","04127","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"436","04128","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"436","04128","411",Avenida de América,40.437530099999996,-3.677390446000000
"437","04130","711",Gregorio Marañón,40.438031289999998,-3.691247924000000
"437","04130","511",Rubén Darío,40.432973500000003,-3.691299317000000
"437","04130","510",Núñez de Balboa,40.432839260000002,-3.683173827000000
"438","04131","709",Cartagena,40.439282429999999,-3.672135396000000
"438","04131","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"439","05001","711",Gregorio Marañón,40.438031289999998,-3.691247924000000
"439","05001","411",Avenida de América,40.437530099999996,-3.677390446000000
"439","05001","410",Diego de León,40.434526320000003,-3.674886071000000
"439","05001","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"439","05001","617",República Argentina,40.444274780000001,-3.684581895000000
"440","05002","711",Gregorio Marañón,40.438031289999998,-3.691247924000000
"440","05002","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000
"440","05002","617",República Argentina,40.444274780000001,-3.684581895000000
"441","05003","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000
"441","05003","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"441","05003","617",República Argentina,40.444274780000001,-3.684581895000000
"441","05003","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"442","05004","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000
"442","05004","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"443","05005","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000
"443","05005","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"444","05006","618",Nuevos Ministerios,40.446665779999996,-3.692444325000000
"444","05006","617",República Argentina,40.444274780000001,-3.684581895000000
"444","05006","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"445","05007","908",Concha Espina,40.450416480000001,-3.677807565000000
"445","05007","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"445","05007","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"446","05008","908",Concha Espina,40.450416480000001,-3.677807565000000
"446","05008","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"446","05008","617",República Argentina,40.444274780000001,-3.684581895000000
"446","05008","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
"447","05009","908",Concha Espina,40.450416480000001,-3.677807565000000
"447","05009","412",Prosperidad,40.443971400000002,-3.674479920000000
"447","05009","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"447","05009","617",República Argentina,40.444274780000001,-3.684581895000000
"448","05010","412",Prosperidad,40.443971400000002,-3.674479920000000
"448","05010","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"448","05010","617",República Argentina,40.444274780000001,-3.684581895000000
"449","05011","411",Avenida de América,40.437530099999996,-3.677390446000000
"449","05011","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"449","05011","617",República Argentina,40.444274780000001,-3.684581895000000
"450","05012","412",Prosperidad,40.443971400000002,-3.674479920000000
"450","05012","411",Avenida de América,40.437530099999996,-3.677390446000000
"450","05012","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"450","05012","617",República Argentina,40.444274780000001,-3.684581895000000
"451","05013","412",Prosperidad,40.443971400000002,-3.674479920000000
"451","05013","411",Avenida de América,40.437530099999996,-3.677390446000000
"451","05013","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"451","05013","617",República Argentina,40.444274780000001,-3.684581895000000
"452","05014","709",Cartagena,40.439282429999999,-3.672135396000000
"452","05014","412",Prosperidad,40.443971400000002,-3.674479920000000
"452","05014","411",Avenida de América,40.437530099999996,-3.677390446000000
"452","05014","410",Diego de León,40.434526320000003,-3.674886071000000
"452","05014","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"453","05015","709",Cartagena,40.439282429999999,-3.672135396000000
"453","05015","412",Prosperidad,40.443971400000002,-3.674479920000000
"453","05015","411",Avenida de América,40.437530099999996,-3.677390446000000
"453","05015","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"454","05016","709",Cartagena,40.439282429999999,-3.672135396000000
"454","05016","412",Prosperidad,40.443971400000002,-3.674479920000000
"454","05016","411",Avenida de América,40.437530099999996,-3.677390446000000
"454","05016","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"455","05017","709",Cartagena,40.439282429999999,-3.672135396000000
"455","05017","412",Prosperidad,40.443971400000002,-3.674479920000000
"455","05017","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"456","05018","709",Cartagena,40.439282429999999,-3.672135396000000
"456","05018","412",Prosperidad,40.443971400000002,-3.674479920000000
"456","05018","411",Avenida de América,40.437530099999996,-3.677390446000000
"456","05018","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"457","05019","709",Cartagena,40.439282429999999,-3.672135396000000
"457","05019","412",Prosperidad,40.443971400000002,-3.674479920000000
"457","05019","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"458","05020","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"458","05020","412",Prosperidad,40.443971400000002,-3.674479920000000
"459","05021","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"459","05021","412",Prosperidad,40.443971400000002,-3.674479920000000
"460","05022","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"461","05023","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"462","05024","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"463","05025","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"463","05025","412",Prosperidad,40.443971400000002,-3.674479920000000
"464","05026","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"464","05026","709",Cartagena,40.439282429999999,-3.672135396000000
"464","05026","412",Prosperidad,40.443971400000002,-3.674479920000000
"465","05027","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"465","05027","412",Prosperidad,40.443971400000002,-3.674479920000000
"466","05028","709",Cartagena,40.439282429999999,-3.672135396000000
"466","05028","412",Prosperidad,40.443971400000002,-3.674479920000000
"466","05028","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"467","05029","709",Cartagena,40.439282429999999,-3.672135396000000
"467","05029","412",Prosperidad,40.443971400000002,-3.674479920000000
"467","05029","411",Avenida de América,40.437530099999996,-3.677390446000000
"467","05029","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"468","05030","709",Cartagena,40.439282429999999,-3.672135396000000
"468","05030","412",Prosperidad,40.443971400000002,-3.674479920000000
"468","05030","411",Avenida de América,40.437530099999996,-3.677390446000000
"468","05030","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"469","05031","709",Cartagena,40.439282429999999,-3.672135396000000
"469","05031","412",Prosperidad,40.443971400000002,-3.674479920000000
"469","05031","411",Avenida de América,40.437530099999996,-3.677390446000000
"469","05031","410",Diego de León,40.434526320000003,-3.674886071000000
"470","05032","709",Cartagena,40.439282429999999,-3.672135396000000
"470","05032","412",Prosperidad,40.443971400000002,-3.674479920000000
"470","05032","411",Avenida de América,40.437530099999996,-3.677390446000000
"470","05032","410",Diego de León,40.434526320000003,-3.674886071000000
"470","05032","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"471","05033","709",Cartagena,40.439282429999999,-3.672135396000000
"471","05033","412",Prosperidad,40.443971400000002,-3.674479920000000
"471","05033","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"471","05033","411",Avenida de América,40.437530099999996,-3.677390446000000
"472","05034","709",Cartagena,40.439282429999999,-3.672135396000000
"472","05034","412",Prosperidad,40.443971400000002,-3.674479920000000
"472","05034","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"473","05035","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"473","05035","709",Cartagena,40.439282429999999,-3.672135396000000
"473","05035","412",Prosperidad,40.443971400000002,-3.674479920000000
"474","05036","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"474","05036","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000
"475","05037","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"475","05037","414",Avenida de La Paz,40.453380109999998,-3.662211617000000
"476","05038","908",Concha Espina,40.450416480000001,-3.677807565000000
"476","05038","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"476","05038","414",Avenida de La Paz,40.453380109999998,-3.662211617000000
"477","05039","908",Concha Espina,40.450416480000001,-3.677807565000000
"477","05039","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"477","05039","412",Prosperidad,40.443971400000002,-3.674479920000000
"478","05040","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"478","05040","412",Prosperidad,40.443971400000002,-3.674479920000000
"479","05041","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"479","05041","412",Prosperidad,40.443971400000002,-3.674479920000000
"479","05041","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"480","05042","412",Prosperidad,40.443971400000002,-3.674479920000000
"480","05042","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"481","05043","908",Concha Espina,40.450416480000001,-3.677807565000000
"481","05043","412",Prosperidad,40.443971400000002,-3.674479920000000
"481","05043","411",Avenida de América,40.437530099999996,-3.677390446000000
"481","05043","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"482","05044","908",Concha Espina,40.450416480000001,-3.677807565000000
"482","05044","412",Prosperidad,40.443971400000002,-3.674479920000000
"482","05044","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"483","05045","908",Concha Espina,40.450416480000001,-3.677807565000000
"483","05045","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"483","05045","412",Prosperidad,40.443971400000002,-3.674479920000000
"483","05045","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"484","05046","908",Concha Espina,40.450416480000001,-3.677807565000000
"484","05046","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"484","05046","412",Prosperidad,40.443971400000002,-3.674479920000000
"485","05047","908",Concha Espina,40.450416480000001,-3.677807565000000
"485","05047","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"485","05047","412",Prosperidad,40.443971400000002,-3.674479920000000
"485","05047","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"486","05048","908",Concha Espina,40.450416480000001,-3.677807565000000
"486","05048","412",Prosperidad,40.443971400000002,-3.674479920000000
"486","05048","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"487","05049","908",Concha Espina,40.450416480000001,-3.677807565000000
"487","05049","909",Cruz del Rayo,40.444264449999999,-3.678348911000000
"488","05051","908",Concha Espina,40.450416480000001,-3.677807565000000
"488","05051","802",Colombia,40.457237440000000,-3.676960210000000
"489","05052","908",Concha Espina,40.450416480000001,-3.677807565000000
"489","05052","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"489","05052","414",Avenida de La Paz,40.453380109999998,-3.662211617000000
"490","05053","413",Alfonso XIII,40.448246970000000,-3.667915475000000
"490","05053","414",Avenida de La Paz,40.453380109999998,-3.662211617000000
"491","05054","802",Colombia,40.457237440000000,-3.676960210000000
"492","05055","802",Colombia,40.457237440000000,-3.676960210000000
"493","05056","906",Pío XII,40.462564440000001,-3.676028874000000
"493","05056","802",Colombia,40.457237440000000,-3.676960210000000
"494","05057","802",Colombia,40.457237440000000,-3.676960210000000
"495","05058","908",Concha Espina,40.450416480000001,-3.677807565000000
"495","05058","802",Colombia,40.457237440000000,-3.676960210000000
"496","05059","906",Pío XII,40.462564440000001,-3.676028874000000
"496","05059","802",Colombia,40.457237440000000,-3.676960210000000
"497","05060","906",Pío XII,40.462564440000001,-3.676028874000000
"497","05060","802",Colombia,40.457237440000000,-3.676960210000000
"498","05061","906",Pío XII,40.462564440000001,-3.676028874000000
"498","05061","802",Colombia,40.457237440000000,-3.676960210000000
"499","05062","908",Concha Espina,40.450416480000001,-3.677807565000000
"499","05062","802",Colombia,40.457237440000000,-3.676960210000000
"500","05063","908",Concha Espina,40.450416480000001,-3.677807565000000
"500","05063","802",Colombia,40.457237440000000,-3.676960210000000
"501","05064","908",Concha Espina,40.450416480000001,-3.677807565000000
"501","05064","802",Colombia,40.457237440000000,-3.676960210000000
"501","05064","1006",Santiago Bernabéu,40.452231830000002,-3.690700526000000
