fid,COD_SEC,Código_es,nombre_est,Latitud,Longitud,area_trocito,porcentaje
"255","03035","915",Estrella,40.411269259999997,-3.661552729000000,16762.154,0.021
"256","03036","915",Estrella,40.411269259999997,-3.661552729000000,14237.266,0.018
"257","03037","611",Conde de Casal,40.406645990000001,-3.670142424000000,10540.865,0.013
"257","03037","915",Estrella,40.411269259999997,-3.661552729000000,45186.230,0.058
"258","03038","915",Estrella,40.411269259999997,-3.661552729000000,32590.698,0.041
"259","03039","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,26910.789,0.034
"259","03039","915",Estrella,40.411269259999997,-3.661552729000000,40863.504,0.052
"260","03040","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,10263.810,0.013
"260","03040","915",Estrella,40.411269259999997,-3.661552729000000,13801.798,0.018
"261","03041","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,27306.446,0.035
"261","03041","915",Estrella,40.411269259999997,-3.661552729000000,16512.785,0.021
"262","03042","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,34910.639,0.044
"263","03044","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,74075.803,0.094
"264","03045","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,45614.539,0.058
"264","03045","613",O´Donnell,40.422323749999997,-3.668878924000000,12925.713,0.016
"265","03046","613",O´Donnell,40.422323749999997,-3.668878924000000,40062.285,0.051
"266","03047","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,49320.835,0.063
"266","03047","613",O´Donnell,40.422323749999997,-3.668878924000000,42425.459,0.054
"267","03048","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,46407.394,0.059
"267","03048","913",Ibiza,40.418392799999999,-3.678395137000000,24421.880,0.031
"267","03048","613",O´Donnell,40.422323749999997,-3.668878924000000,108973.268,0.139
"268","03049","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,28508.788,0.036
"269","03050","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,21436.314,0.027
"270","03051","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,15598.516,0.020
"270","03051","913",Ibiza,40.418392799999999,-3.678395137000000,19520.884,0.025
"271","03052","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,17994.070,0.023
"271","03052","913",Ibiza,40.418392799999999,-3.678395137000000,11743.554,0.015
"272","03053","913",Ibiza,40.418392799999999,-3.678395137000000,16374.859,0.021
"273","03054","913",Ibiza,40.418392799999999,-3.678395137000000,22568.461,0.029
"274","03055","913",Ibiza,40.418392799999999,-3.678395137000000,19436.957,0.025
"275","03056","913",Ibiza,40.418392799999999,-3.678395137000000,20484.420,0.026
"276","03057","913",Ibiza,40.418392799999999,-3.678395137000000,17990.784,0.023
"277","03058","913",Ibiza,40.418392799999999,-3.678395137000000,17127.381,0.022
"278","03059","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,12241.336,0.016
"278","03059","913",Ibiza,40.418392799999999,-3.678395137000000,22550.135,0.029
"279","03060","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,15474.407,0.020
"279","03060","913",Ibiza,40.418392799999999,-3.678395137000000,15474.407,0.020
"280","03061","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,13605.926,0.017
"280","03061","913",Ibiza,40.418392799999999,-3.678395137000000,13712.709,0.017
"281","03063","913",Ibiza,40.418392799999999,-3.678395137000000,13420.069,0.017
"282","03064","203",Goya,40.424804279999996,-3.675726208000000,12108.924,0.015
"282","03064","913",Ibiza,40.418392799999999,-3.678395137000000,10723.939,0.014
"282","03064","613",O´Donnell,40.422323749999997,-3.668878924000000,16343.647,0.021
"283","03065","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,15099.172,0.019
"283","03065","203",Goya,40.424804279999996,-3.675726208000000,17885.975,0.023
"283","03065","913",Ibiza,40.418392799999999,-3.678395137000000,32073.379,0.041
"284","03066","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,16952.226,0.022
"284","03066","203",Goya,40.424804279999996,-3.675726208000000,16717.982,0.021
"284","03066","913",Ibiza,40.418392799999999,-3.678395137000000,16952.226,0.022
"285","03067","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,24180.381,0.031
"285","03067","203",Goya,40.424804279999996,-3.675726208000000,14886.238,0.019
"285","03067","913",Ibiza,40.418392799999999,-3.678395137000000,24180.381,0.031
"286","03069","206",Banco de España,40.419247949999999,-3.694081714000000,126392.247,0.161
"286","03069","205",Retiro,40.420593459999999,-3.685748127000000,50563.445,0.064
"287","03070","206",Banco de España,40.419247949999999,-3.694081714000000,44946.750,0.057
"288","03071","116",Atocha-Renfe,40.406962370000002,-3.689091514000000,123001.647,0.157
"288","03071","115",Estación del Arte,40.409084309999997,-3.692432724000000,202641.314,0.258
"289","03073","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,133760.781,0.170
"289","03073","117",Menéndez Pelayo,40.404275030000001,-3.680865034000000,47744.759,0.061
"289","03073","116",Atocha-Renfe,40.406962370000002,-3.689091514000000,197264.859,0.251
"289","03073","206",Banco de España,40.419247949999999,-3.694081714000000,12782.972,0.016
"289","03073","205",Retiro,40.420593459999999,-3.685748127000000,341996.579,0.435
"289","03073","407",Velázquez,40.425156629999996,-3.682876424000000,18829.732,0.024
"289","03073","115",Estación del Arte,40.409084309999997,-3.692432724000000,91850.167,0.117
"289","03073","913",Ibiza,40.418392799999999,-3.678395137000000,337825.112,0.430
"290","03074","117",Menéndez Pelayo,40.404275030000001,-3.680865034000000,25757.295,0.033
"291","03076","117",Menéndez Pelayo,40.404275030000001,-3.680865034000000,21314.990,0.027
"292","03077","117",Menéndez Pelayo,40.404275030000001,-3.680865034000000,8168.074,0.010
"293","03078","611",Conde de Casal,40.406645990000001,-3.670142424000000,21989.286,0.028
"294","03079","611",Conde de Casal,40.406645990000001,-3.670142424000000,24601.399,0.031
"295","03080","611",Conde de Casal,40.406645990000001,-3.670142424000000,100939.090,0.129
"296","03081","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,144193.036,0.184
"297","03082","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,19305.499,0.025
"297","03082","611",Conde de Casal,40.406645990000001,-3.670142424000000,35836.535,0.046
"299","03085","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,27020.424,0.034
"300","03086","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,18147.408,0.023
"300","03086","913",Ibiza,40.418392799999999,-3.678395137000000,38543.161,0.049
"301","03087","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,39584.294,0.050
"301","03087","913",Ibiza,40.418392799999999,-3.678395137000000,7852.774,0.010
"302","03088","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,12482.249,0.016
"303","03089","117",Menéndez Pelayo,40.404275030000001,-3.680865034000000,27901.505,0.036
"303","03089","118",Pacífico,40.401261300000002,-3.674858463000000,13833.090,0.018
"305","03091","612",Sáinz de Baranda,40.415018949999997,-3.669522610000000,43479.379,0.055
"305","03091","613",O´Donnell,40.422323749999997,-3.668878924000000,11476.759,0.015
"305","03091","915",Estrella,40.411269259999997,-3.661552729000000,72608.924,0.092
"306","03092","611",Conde de Casal,40.406645990000001,-3.670142424000000,88276.632,0.112
"308","03094","915",Estrella,40.411269259999997,-3.661552729000000,23423.711,0.030
"309","03095","609",Méndez Álvaro,40.395573499999998,-3.678687855000000,8358.021,0.011
"309","03095","117",Menéndez Pelayo,40.404275030000001,-3.680865034000000,49227.207,0.063
"309","03095","118",Pacífico,40.401261300000002,-3.674858463000000,88695.622,0.113
"310","03096","117",Menéndez Pelayo,40.404275030000001,-3.680865034000000,40664.186,0.052
"311","03097","609",Méndez Álvaro,40.395573499999998,-3.678687855000000,25543.762,0.033
"311","03097","119",Puente de Vallecas,40.398355670000001,-3.669240712000000,13938.844,0.018
"311","03097","118",Pacífico,40.401261300000002,-3.674858463000000,34287.508,0.044
"312","03098","119",Puente de Vallecas,40.398355670000001,-3.669240712000000,64229.732,0.082
"312","03098","118",Pacífico,40.401261300000002,-3.674858463000000,22562.790,0.029
"312","03098","611",Conde de Casal,40.406645990000001,-3.670142424000000,35037.912,0.045
"313","03099","119",Puente de Vallecas,40.398355670000001,-3.669240712000000,30579.177,0.039
"313","03099","118",Pacífico,40.401261300000002,-3.674858463000000,56369.970,0.072
"314","03100","119",Puente de Vallecas,40.398355670000001,-3.669240712000000,25392.293,0.032
"314","03100","118",Pacífico,40.401261300000002,-3.674858463000000,39882.664,0.051
"315","04001","405",Colón,40.425428590000003,-3.690991396000000,59706.624,0.076
"315","04001","206",Banco de España,40.419247949999999,-3.694081714000000,93054.148,0.118
"315","04001","205",Retiro,40.420593459999999,-3.685748127000000,82794.317,0.105
"315","04001","406",Serrano,40.425356440000002,-3.686667785000000,33211.431,0.042
"316","04002","405",Colón,40.425428590000003,-3.690991396000000,11561.979,0.015
"316","04002","205",Retiro,40.420593459999999,-3.685748127000000,55484.306,0.071
"316","04002","407",Velázquez,40.425156629999996,-3.682876424000000,12022.003,0.015
"316","04002","406",Serrano,40.425356440000002,-3.686667785000000,39532.808,0.050
"317","04003","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,29480.853,0.038
"317","04003","205",Retiro,40.420593459999999,-3.685748127000000,30727.985,0.039
"317","04003","407",Velázquez,40.425156629999996,-3.682876424000000,26670.768,0.034
"317","04003","406",Serrano,40.425356440000002,-3.686667785000000,26675.934,0.034
"318","04004","405",Colón,40.425428590000003,-3.690991396000000,31975.596,0.041
"318","04004","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,35376.162,0.045
"318","04004","205",Retiro,40.420593459999999,-3.685748127000000,54233.388,0.069
"318","04004","407",Velázquez,40.425156629999996,-3.682876424000000,58949.807,0.075
"318","04004","406",Serrano,40.425356440000002,-3.686667785000000,58949.807,0.075
"319","04005","405",Colón,40.425428590000003,-3.690991396000000,144206.490,0.184
"319","04005","205",Retiro,40.420593459999999,-3.685748127000000,60731.067,0.077
"319","04005","407",Velázquez,40.425156629999996,-3.682876424000000,68328.936,0.087
"319","04005","406",Serrano,40.425356440000002,-3.686667785000000,144206.490,0.184
"320","04006","405",Colón,40.425428590000003,-3.690991396000000,82274.277,0.105
"320","04006","407",Velázquez,40.425156629999996,-3.682876424000000,31256.294,0.040
"320","04006","406",Serrano,40.425356440000002,-3.686667785000000,92341.465,0.118
"321","04007","405",Colón,40.425428590000003,-3.690991396000000,24466.774,0.031
"321","04007","407",Velázquez,40.425156629999996,-3.682876424000000,55880.134,0.071
"321","04007","406",Serrano,40.425356440000002,-3.686667785000000,55880.134,0.071
"322","04008","510",Núñez de Balboa,40.432839260000002,-3.683173827000000,12283.204,0.016
"322","04008","407",Velázquez,40.425156629999996,-3.682876424000000,28590.937,0.036
"322","04008","406",Serrano,40.425356440000002,-3.686667785000000,29261.832,0.037
"323","04009","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,10217.726,0.013
"323","04009","510",Núñez de Balboa,40.432839260000002,-3.683173827000000,18226.555,0.023
"323","04009","409",Lista,40.429444689999997,-3.675300492000000,14178.518,0.018
"323","04009","407",Velázquez,40.425156629999996,-3.682876424000000,69493.560,0.088
"323","04009","406",Serrano,40.425356440000002,-3.686667785000000,37031.336,0.047
"324","04010","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,18608.867,0.024
"324","04010","407",Velázquez,40.425156629999996,-3.682876424000000,32524.707,0.041
"324","04010","406",Serrano,40.425356440000002,-3.686667785000000,32524.707,0.041
"325","04011","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,41805.728,0.053
"325","04011","203",Goya,40.424804279999996,-3.675726208000000,26808.540,0.034
"325","04011","407",Velázquez,40.425156629999996,-3.682876424000000,45580.977,0.058
"325","04011","406",Serrano,40.425356440000002,-3.686667785000000,23668.946,0.030
"326","04012","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,71594.629,0.091
"326","04012","205",Retiro,40.420593459999999,-3.685748127000000,55013.580,0.070
"326","04012","407",Velázquez,40.425156629999996,-3.682876424000000,71594.629,0.091
"326","04012","406",Serrano,40.425356440000002,-3.686667785000000,65067.174,0.083
"327","04013","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,22649.142,0.029
"327","04013","205",Retiro,40.420593459999999,-3.685748127000000,22649.142,0.029
"327","04013","407",Velázquez,40.425156629999996,-3.682876424000000,22649.142,0.029
"327","04013","406",Serrano,40.425356440000002,-3.686667785000000,16430.622,0.021
"328","04014","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,55785.200,0.071
"328","04014","203",Goya,40.424804279999996,-3.675726208000000,28530.365,0.036
"328","04014","205",Retiro,40.420593459999999,-3.685748127000000,31638.259,0.040
"328","04014","407",Velázquez,40.425156629999996,-3.682876424000000,55785.200,0.071
"328","04014","913",Ibiza,40.418392799999999,-3.678395137000000,20595.245,0.026
"328","04014","406",Serrano,40.425356440000002,-3.686667785000000,9780.991,0.012
"329","04015","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,37163.585,0.047
"329","04015","203",Goya,40.424804279999996,-3.675726208000000,37162.947,0.047
"329","04015","407",Velázquez,40.425156629999996,-3.682876424000000,37026.639,0.047
"329","04015","913",Ibiza,40.418392799999999,-3.678395137000000,13569.160,0.017
"330","04016","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,33355.369,0.042
"330","04016","203",Goya,40.424804279999996,-3.675726208000000,33355.369,0.042
"330","04016","407",Velázquez,40.425156629999996,-3.682876424000000,33355.369,0.042
"331","04017","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,24451.686,0.031
"331","04017","203",Goya,40.424804279999996,-3.675726208000000,24451.686,0.031
"331","04017","407",Velázquez,40.425156629999996,-3.682876424000000,12507.997,0.016
"331","04017","913",Ibiza,40.418392799999999,-3.678395137000000,16491.910,0.021
"332","04018","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,26641.100,0.034
"332","04018","203",Goya,40.424804279999996,-3.675726208000000,26641.100,0.034
"332","04018","913",Ibiza,40.418392799999999,-3.678395137000000,15967.695,0.020
"333","04019","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,30337.647,0.039
"333","04019","203",Goya,40.424804279999996,-3.675726208000000,30337.647,0.039
"333","04019","407",Velázquez,40.425156629999996,-3.682876424000000,11684.003,0.015
"334","04020","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,16905.480,0.022
"334","04020","203",Goya,40.424804279999996,-3.675726208000000,27037.433,0.034
"334","04020","409",Lista,40.429444689999997,-3.675300492000000,24116.405,0.031
"335","04021","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,15095.506,0.019
"335","04021","203",Goya,40.424804279999996,-3.675726208000000,15095.506,0.019
"335","04021","409",Lista,40.429444689999997,-3.675300492000000,8310.727,0.011
"335","04021","407",Velázquez,40.425156629999996,-3.682876424000000,15095.506,0.019
"336","04023","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,15517.920,0.020
"336","04023","203",Goya,40.424804279999996,-3.675726208000000,33358.207,0.042
"336","04023","409",Lista,40.429444689999997,-3.675300492000000,37121.135,0.047
"336","04023","407",Velázquez,40.425156629999996,-3.682876424000000,35250.798,0.045
"337","04024","203",Goya,40.424804279999996,-3.675726208000000,18643.254,0.024
"337","04024","409",Lista,40.429444689999997,-3.675300492000000,18643.254,0.024
"338","04025","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,10816.035,0.014
"338","04025","203",Goya,40.424804279999996,-3.675726208000000,18541.772,0.024
"338","04025","409",Lista,40.429444689999997,-3.675300492000000,18541.772,0.024
"338","04025","407",Velázquez,40.425156629999996,-3.682876424000000,14780.714,0.019
"339","04026","203",Goya,40.424804279999996,-3.675726208000000,19930.018,0.025
"339","04026","409",Lista,40.429444689999997,-3.675300492000000,19930.018,0.025
"340","04027","203",Goya,40.424804279999996,-3.675726208000000,19973.197,0.025
"340","04027","409",Lista,40.429444689999997,-3.675300492000000,19973.197,0.025
"341","04028","203",Goya,40.424804279999996,-3.675726208000000,21153.365,0.027
"341","04028","202",Manuel Becerra,40.427890179999999,-3.669195877000000,15990.972,0.020
"341","04028","409",Lista,40.429444689999997,-3.675300492000000,21153.365,0.027
"342","04029","203",Goya,40.424804279999996,-3.675726208000000,33601.702,0.043
"342","04029","202",Manuel Becerra,40.427890179999999,-3.669195877000000,34949.787,0.044
"342","04029","409",Lista,40.429444689999997,-3.675300492000000,34949.787,0.044
"343","04030","203",Goya,40.424804279999996,-3.675726208000000,31097.853,0.040
"343","04030","202",Manuel Becerra,40.427890179999999,-3.669195877000000,21011.360,0.027
"343","04030","409",Lista,40.429444689999997,-3.675300492000000,31097.853,0.040
"344","04031","203",Goya,40.424804279999996,-3.675726208000000,22008.022,0.028
"344","04031","202",Manuel Becerra,40.427890179999999,-3.669195877000000,13327.626,0.017
"344","04031","409",Lista,40.429444689999997,-3.675300492000000,11201.195,0.014
"344","04031","613",O´Donnell,40.422323749999997,-3.668878924000000,8387.446,0.011
"345","04032","203",Goya,40.424804279999996,-3.675726208000000,17766.826,0.023
"345","04032","202",Manuel Becerra,40.427890179999999,-3.669195877000000,17766.826,0.023
"345","04032","613",O´Donnell,40.422323749999997,-3.668878924000000,17766.826,0.023
"346","04033","203",Goya,40.424804279999996,-3.675726208000000,24638.306,0.031
"346","04033","202",Manuel Becerra,40.427890179999999,-3.669195877000000,24638.306,0.031
"346","04033","409",Lista,40.429444689999997,-3.675300492000000,20478.953,0.026
"346","04033","613",O´Donnell,40.422323749999997,-3.668878924000000,8840.672,0.011
"347","04034","202",Manuel Becerra,40.427890179999999,-3.669195877000000,39998.834,0.051
"347","04034","409",Lista,40.429444689999997,-3.675300492000000,24097.821,0.031
"348","04035","203",Goya,40.424804279999996,-3.675726208000000,7554.414,0.010
"348","04035","202",Manuel Becerra,40.427890179999999,-3.669195877000000,29592.386,0.038
"348","04035","613",O´Donnell,40.422323749999997,-3.668878924000000,23885.301,0.030
"349","04036","203",Goya,40.424804279999996,-3.675726208000000,10835.533,0.014
"349","04036","202",Manuel Becerra,40.427890179999999,-3.669195877000000,23416.660,0.030
"349","04036","613",O´Donnell,40.422323749999997,-3.668878924000000,23416.660,0.030
"350","04037","613",O´Donnell,40.422323749999997,-3.668878924000000,13857.043,0.018
"351","04038","203",Goya,40.424804279999996,-3.675726208000000,39177.703,0.050
"351","04038","202",Manuel Becerra,40.427890179999999,-3.669195877000000,28491.429,0.036
"351","04038","613",O´Donnell,40.422323749999997,-3.668878924000000,47385.852,0.060
"352","04039","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,14917.320,0.019
"352","04039","203",Goya,40.424804279999996,-3.675726208000000,32105.217,0.041
"352","04039","613",O´Donnell,40.422323749999997,-3.668878924000000,12501.992,0.016
"353","04040","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,12433.779,0.016
"353","04040","203",Goya,40.424804279999996,-3.675726208000000,13525.012,0.017
"354","04041","203",Goya,40.424804279999996,-3.675726208000000,13247.631,0.017
"354","04041","613",O´Donnell,40.422323749999997,-3.668878924000000,13247.631,0.017
"355","04042","204",Príncipe de Vergara,40.422778200000003,-3.680292298000000,12831.716,0.016
"355","04042","203",Goya,40.424804279999996,-3.675726208000000,59475.447,0.076
"355","04042","913",Ibiza,40.418392799999999,-3.678395137000000,9794.815,0.012
"355","04042","613",O´Donnell,40.422323749999997,-3.668878924000000,84818.993,0.108
"356","04043","613",O´Donnell,40.422323749999997,-3.668878924000000,112175.424,0.143
"357","04044","613",O´Donnell,40.422323749999997,-3.668878924000000,35568.000,0.045
"358","04045","613",O´Donnell,40.422323749999997,-3.668878924000000,39168.454,0.050
"359","04046","613",O´Donnell,40.422323749999997,-3.668878924000000,15274.933,0.019
"360","04047","202",Manuel Becerra,40.427890179999999,-3.669195877000000,12091.742,0.015
"360","04047","613",O´Donnell,40.422323749999997,-3.668878924000000,14482.276,0.018
"361","04048","202",Manuel Becerra,40.427890179999999,-3.669195877000000,15579.104,0.020
"361","04048","613",O´Donnell,40.422323749999997,-3.668878924000000,15579.244,0.020
"362","04049","202",Manuel Becerra,40.427890179999999,-3.669195877000000,20249.288,0.026
"362","04049","613",O´Donnell,40.422323749999997,-3.668878924000000,20249.288,0.026
"363","04050","202",Manuel Becerra,40.427890179999999,-3.669195877000000,11140.496,0.014
"363","04050","613",O´Donnell,40.422323749999997,-3.668878924000000,10526.673,0.013
"364","04051","202",Manuel Becerra,40.427890179999999,-3.669195877000000,26010.118,0.033
"364","04051","613",O´Donnell,40.422323749999997,-3.668878924000000,23701.514,0.030
"365","04052","202",Manuel Becerra,40.427890179999999,-3.669195877000000,18582.240,0.024
"367","04054","507",El Carmen,40.431850249999997,-3.657472663000000,16550.950,0.021
"367","04054","201",Ventas,40.431135439999998,-3.663372586000000,39387.243,0.050
"368","04055","201",Ventas,40.431135439999998,-3.663372586000000,33658.578,0.043
"369","04056","202",Manuel Becerra,40.427890179999999,-3.669195877000000,41787.307,0.053
"369","04056","201",Ventas,40.431135439999998,-3.663372586000000,37956.542,0.048
"370","04057","202",Manuel Becerra,40.427890179999999,-3.669195877000000,36610.515,0.047
"370","04057","201",Ventas,40.431135439999998,-3.663372586000000,12811.201,0.016
"371","04058","202",Manuel Becerra,40.427890179999999,-3.669195877000000,35054.335,0.045
"371","04058","201",Ventas,40.431135439999998,-3.663372586000000,35054.335,0.045
"372","04060","507",El Carmen,40.431850249999997,-3.657472663000000,37597.452,0.048
"372","04060","202",Manuel Becerra,40.427890179999999,-3.669195877000000,9138.512,0.012
"372","04060","201",Ventas,40.431135439999998,-3.663372586000000,64237.177,0.082
"373","04061","202",Manuel Becerra,40.427890179999999,-3.669195877000000,26216.862,0.033
"373","04061","201",Ventas,40.431135439999998,-3.663372586000000,24903.165,0.032
"374","04062","202",Manuel Becerra,40.427890179999999,-3.669195877000000,72880.942,0.093
"374","04062","409",Lista,40.429444689999997,-3.675300492000000,11659.321,0.015
"374","04062","201",Ventas,40.431135439999998,-3.663372586000000,53305.293,0.068
"375","04063","202",Manuel Becerra,40.427890179999999,-3.669195877000000,24503.242,0.031
"375","04063","201",Ventas,40.431135439999998,-3.663372586000000,15008.191,0.019
"376","04064","202",Manuel Becerra,40.427890179999999,-3.669195877000000,13747.861,0.018
"376","04064","201",Ventas,40.431135439999998,-3.663372586000000,33726.893,0.043
"377","04065","202",Manuel Becerra,40.427890179999999,-3.669195877000000,32698.989,0.042
"377","04065","409",Lista,40.429444689999997,-3.675300492000000,13978.199,0.018
"377","04065","201",Ventas,40.431135439999998,-3.663372586000000,20522.293,0.026
"377","04065","410",Diego de León,40.434526320000003,-3.674886071000000,8554.764,0.011
"378","04067","409",Lista,40.429444689999997,-3.675300492000000,20929.720,0.027
"378","04067","410",Diego de León,40.434526320000003,-3.674886071000000,41266.359,0.053
"379","04068","410",Diego de León,40.434526320000003,-3.674886071000000,22726.733,0.029
"380","04069","201",Ventas,40.431135439999998,-3.663372586000000,43477.097,0.055
"381","04070","201",Ventas,40.431135439999998,-3.663372586000000,47146.585,0.060
"382","04071","507",El Carmen,40.431850249999997,-3.657472663000000,93537.150,0.119
"382","04071","201",Ventas,40.431135439999998,-3.663372586000000,153505.469,0.195
"383","04072","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,23999.391,0.031
"384","04073","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,29999.105,0.038
"385","04074","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,124047.569,0.158
"386","04075","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,16070.260,0.020
"387","04076","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,17870.842,0.023
"388","04077","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,21965.610,0.028
"389","04078","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,16213.352,0.021
"390","04079","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,23801.980,0.030
"391","04080","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,75104.632,0.096
"392","04081","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,49673.482,0.063
"393","04082","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,23070.480,0.029
"394","04083","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,18133.863,0.023
"395","04084","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,24206.251,0.031
"396","04085","709",Cartagena,40.439282429999999,-3.672135396000000,30070.138,0.038
"396","04085","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,61668.812,0.079
"397","04086","709",Cartagena,40.439282429999999,-3.672135396000000,131473.336,0.167
"397","04086","708",Parque de las Avenidas,40.439463439999997,-3.662976606000000,43592.902,0.056
"397","04086","411",Avenida de América,40.437530099999996,-3.677390446000000,17057.169,0.022
"397","04086","410",Diego de León,40.434526320000003,-3.674886071000000,23102.850,0.029
"398","04087","709",Cartagena,40.439282429999999,-3.672135396000000,16479.813,0.021
"398","04087","410",Diego de León,40.434526320000003,-3.674886071000000,45419.238,0.058
"399","04088","709",Cartagena,40.439282429999999,-3.672135396000000,20388.344,0.026
"399","04088","411",Avenida de América,40.437530099999996,-3.677390446000000,28154.982,0.036
"399","04088","410",Diego de León,40.434526320000003,-3.674886071000000,43513.160,0.055
"400","04089","709",Cartagena,40.439282429999999,-3.672135396000000,13875.250,0.018
"400","04089","410",Diego de León,40.434526320000003,-3.674886071000000,13875.250,0.018
"401","04090","709",Cartagena,40.439282429999999,-3.672135396000000,27306.382,0.035
"401","04090","410",Diego de León,40.434526320000003,-3.674886071000000,27306.382,0.035
"402","04091","709",Cartagena,40.439282429999999,-3.672135396000000,38940.097,0.050
"402","04091","411",Avenida de América,40.437530099999996,-3.677390446000000,38940.097,0.050
"402","04091","410",Diego de León,40.434526320000003,-3.674886071000000,38940.097,0.050
"403","04092","709",Cartagena,40.439282429999999,-3.672135396000000,17235.758,0.022
"403","04092","411",Avenida de América,40.437530099999996,-3.677390446000000,17235.758,0.022
"403","04092","410",Diego de León,40.434526320000003,-3.674886071000000,17235.758,0.022
"404","04093","709",Cartagena,40.439282429999999,-3.672135396000000,22206.341,0.028
"404","04093","411",Avenida de América,40.437530099999996,-3.677390446000000,24379.568,0.031
"404","04093","410",Diego de León,40.434526320000003,-3.674886071000000,24379.568,0.031
"405","04094","709",Cartagena,40.439282429999999,-3.672135396000000,40794.062,0.052
"405","04094","411",Avenida de América,40.437530099999996,-3.677390446000000,40794.062,0.052
"405","04094","410",Diego de León,40.434526320000003,-3.674886071000000,40018.348,0.051
"406","04096","411",Avenida de América,40.437530099999996,-3.677390446000000,37508.822,0.048
"406","04096","410",Diego de León,40.434526320000003,-3.674886071000000,37508.822,0.048
"407","04097","510",Núñez de Balboa,40.432839260000002,-3.683173827000000,26733.625,0.034
"407","04097","411",Avenida de América,40.437530099999996,-3.677390446000000,32025.873,0.041
"407","04097","410",Diego de León,40.434526320000003,-3.674886071000000,32025.873,0.041
"408","04098","411",Avenida de América,40.437530099999996,-3.677390446000000,29896.536,0.038
"408","04098","410",Diego de León,40.434526320000003,-3.674886071000000,29896.536,0.038
"409","04099","409",Lista,40.429444689999997,-3.675300492000000,11630.961,0.015
"409","04099","411",Avenida de América,40.437530099999996,-3.677390446000000,37087.232,0.047
"409","04099","410",Diego de León,40.434526320000003,-3.674886071000000,40393.161,0.051
"410","04100","409",Lista,40.429444689999997,-3.675300492000000,15391.182,0.020
"410","04100","410",Diego de León,40.434526320000003,-3.674886071000000,15391.182,0.020
"411","04101","409",Lista,40.429444689999997,-3.675300492000000,16220.029,0.021
"411","04101","410",Diego de León,40.434526320000003,-3.674886071000000,16220.029,0.021
"412","04102","409",Lista,40.429444689999997,-3.675300492000000,37301.936,0.047
